Wavenumber,I
230.27,0.137089272305891
231.723,0.138354420001101
233.176,0.140470284676499
234.629,0.150961773484039
236.08,0.148532920835804
237.533,0.161442128332071
238.984,0.154040519472448
240.436,0.158142764997855
241.887,0.160469350166165
243.338,0.169120849072783
244.789,0.170879189937312
246.238,0.186571062572848
247.688,0.190107538007699
249.139,0.196633275386022
250.588,0.198249348990171
252.037,0.204276944772728
253.484,0.201193662726742
254.934,0.220106548611067
256.383,0.210402271977633
257.83,0.226756409019462
259.277,0.241691584777322
260.725,0.23425987299014
262.172,0.249983498028718
263.619,0.256588822599081
265.064,0.256064701764462
266.512,0.259105922185639
267.957,0.274126870668598
269.402,0.271604410286721
270.848,0.278854267401938
272.293,0.278469527245605
273.736,0.291500383558719
275.182,0.30360918307702
276.625,0.301223629160204
278.068,0.310906050243493
279.512,0.31480417317792
280.955,0.316559215091483
282.398,0.324602469913866
283.84,0.329214403363419
285.283,0.341406913762465
286.725,0.353457981638872
288.166,0.359290114576732
289.607,0.375066522830755
291.049,0.365947397624799
292.49,0.373140347835864
293.93,0.374534566987593
295.371,0.380798037764172
296.811,0.386774499806766
298.25,0.395186824768397
299.689,0.402096477565313
301.129,0.419038240247844
302.566,0.408750461662414
304.006,0.413368168276157
305.443,0.430386631568632
306.881,0.430704155599047
308.318,0.431879406880451
309.756,0.437429891879645
311.193,0.450514356145946
312.629,0.457000918481557
314.066,0.470303938249312
315.502,0.467528695749715
316.938,0.466835916046993
318.373,0.474901851157262
319.809,0.4780111124421
321.244,0.488881155872913
322.678,0.494650196373561
324.111,0.497973889471147
325.547,0.502951181740112
326.98,0.503182108307686
328.414,0.513697514509724
329.846,0.524720134422685
331.279,0.52350776994292
332.713,0.525536624786608
334.145,0.534761316423455
335.576,0.543986008060302
337.008,0.544138584542449
338.439,0.566117845349063
339.871,0.580534261067623
341.301,0.578237366458001
342.732,0.591651725820837
344.162,0.580266221301688
345.592,0.603057848783519
347.021,0.602270224240542
348.451,0.625498962725281
349.881,0.615115514561856
351.309,0.622839183509471
352.738,0.633160776342296
354.166,0.634966951995822
355.594,0.641531864416859
357.021,0.647379255002934
358.449,0.655828693162925
359.875,0.65972557899074
361.303,0.665065755865892
362.729,0.670191500928298
364.154,0.677626511666445
365.58,0.681090410180058
367.006,0.693877968859478
368.432,0.69162643482563
369.857,0.70630264293271
371.281,0.71880566709137
372.707,0.709671696606069
374.131,0.73702412379749
375.555,0.738455043778708
376.979,0.754013721269018
378.4,0.757473496093924
379.824,0.755861133809612
381.246,0.758520913025422
382.67,0.760454923028855
384.092,0.786533130409911
385.514,0.788252708600597
386.936,0.786269214332683
388.355,0.781885733237481
389.777,0.791217640780702
391.197,0.800330992822468
392.619,0.796450601749481
394.039,0.813332983314636
395.459,0.818454604688335
396.879,0.829749388055936
398.297,0.825064877685145
399.717,0.826116418305349
401.135,0.82715971154814
402.553,0.844854459788511
403.973,0.855353371235723
405.389,0.860107984314527
406.807,0.859188401732937
408.225,0.8653986769252
409.641,0.873423375148403
411.059,0.875629548606478
412.475,0.884747024336951
413.891,0.89634283698014
415.307,0.895052122414949
416.723,0.895431501775963
418.137,0.904404648401703
419.553,0.900116012146754
420.967,0.919076732820077
422.383,0.916095305885146
423.797,0.922520012890156
425.211,0.925002473491578
426.623,0.932227176105685
428.037,0.932008620604231
429.449,0.944408552545223
430.863,0.932660163419887
432.275,0.950025016563723
433.688,0.95542292508077
435.1,0.966734203203198
436.512,0.953794068041631
437.922,0.957723943379098
439.334,0.955666222714464
440.744,0.956156941670559
442.154,0.969439342994781
443.564,0.951356968015982
444.975,0.948618838714745
446.385,0.948589972893798
447.793,0.955501275166197
449.203,0.942297223927402
450.611,0.956598176362174
452.02,0.956408486681667
453.428,0.942524026806269
454.836,0.93632199899142
456.244,0.937513745027651
457.652,0.932256041926632
459.059,0.920099407619334
460.465,0.924359178053336
461.871,0.914466448846006
463.277,0.891955232196231
464.684,0.901992290508294
466.09,0.887971748905576
467.496,0.873654301715977
468.9,0.86621929097783
470.305,0.849237940883714
471.709,0.859703862821272
473.113,0.861287359284638
474.518,0.871019264632407
475.922,0.851885349033404
477.326,0.874178010181725
478.729,0.897946951887039
480.131,0.920689095104389
481.535,0.93550138493879
482.938,0.954730145378047
484.338,0.952115726738011
485.74,0.981497008773119
487.143,1
488.543,0.985463997308947
489.943,0.992189733589545
491.346,0.98265164161099
492.746,0.965295035844566
494.145,0.933126140243742
495.545,0.911476774533662
496.945,0.878103761830487
498.344,0.8345411143331
499.742,0.798549559301182
501.143,0.771465171875696
502.541,0.737947830067786
503.938,0.685531622917154
505.336,0.647626676325335
506.734,0.606826900261426
508.131,0.566229184944144
509.527,0.53432008173184
510.926,0.499149140752551
512.322,0.458271014603215
513.717,0.422250593750349
515.113,0.404899761148115
516.51,0.377196820416627
517.904,0.349478209668053
519.299,0.322041659227017
520.695,0.297253341673411
522.09,0.285834435275739
523.482,0.267750410821456
524.877,0.248548041989922
526.271,0.230370409801998
527.664,0.217731716284889
529.057,0.209303308937302
530.451,0.203460866777676
531.844,0.196500904978538
533.236,0.179019351444302
534.627,0.183081184820384
536.02,0.176326170349968
537.41,0.167933639094129
538.803,0.159240078562703
540.193,0.156320506958372
541.584,0.146723446231312
542.975,0.143200991338064
544.363,0.137595248910201
545.754,0.127312006382348
547.145,0.122660897890082
548.533,0.124237796451517
549.922,0.119873696693236
551.311,0.118994113892101
552.699,0.11127910469077
554.088,0.109351280220396
555.475,0.10281193466934
556.863,0.101172768408434
558.25,0.0999744244702723
559.637,0.0991439135647466
561.023,0.0945921859703112
562.41,0.0974721701630578
563.797,0.0874074831366595
565.184,0.0913225131947832
566.568,0.0906953001424969
567.955,0.0839625535910976
569.34,0.088612424976752
570.725,0.0829860641053553
572.109,0.0839077085312987
573.494,0.0889229387363651
574.877,0.0915513779180041
576.262,0.0865786217066165
577.645,0.0891266489584752
579.027,0.0927909587432326
580.41,0.0936198201732757
581.793,0.0922082815289785
583.176,0.100564111955328
584.559,0.103996258065899
585.939,0.108245719278135
587.322,0.117122371588138
588.703,0.123608933923748
590.084,0.130243949052799
591.465,0.13993997830882
592.846,0.149636419933712
594.227,0.161425221208373
595.605,0.166862717137004
596.986,0.17603709977163
598.365,0.182220570987299
599.744,0.192664225005841
601.123,0.195631219030299
602.502,0.189844446668212
603.879,0.193402365284337
605.258,0.186184672941032
606.635,0.1875656962889
608.014,0.178241211385351
609.391,0.16898311786998
610.768,0.161515117622179
612.145,0.153741139672343
613.521,0.143113981506353
614.896,0.133901660935626
616.273,0.122809763052393
617.648,0.117630410036801
619.023,0.10944653742952
620.398,0.100356278044511
621.773,0.0919336438611135
623.148,0.0810289614451642
624.521,0.076718057271199
625.896,0.0698512908368325
627.27,0.0661296617790522
628.645,0.0530196306427695
630.018,0.0545425088821471
631.391,0.0503544906316411
632.762,0.0402254740614187
634.135,0.0389557903086313
635.506,0.0336232834944729
636.879,0.0339231993741098
638.25,0.0292567919967417
639.621,0.0242089846508925
640.992,0.0213366292822533
642.363,0.0253048136878061
643.734,0.0252081131876344
645.104,0.0169041175283281
646.475,0.020185460342896
647.844,0.0177419685997517
649.213,0.0145408727674159
650.582,0.0126904911709536
651.951,0.00925380900280502
653.32,0.015003839298515
654.688,0.0112565196600921
656.057,0.0109720676131052
657.424,0.00932593231828488
658.791,0.00971124979103723
660.158,0.0107717800526216
661.525,0.00994320728078808
662.893,0.00729992281980506
664.258,0.00842395788747238
665.625,0.00720586148040564
666.99,0.00847381328393616
668.355,0.00928547893207233
669.723,0.00843319495017534
671.086,0.00817925819961788
672.451,0.00890453256934907
673.816,0.00584805449995654
675.18,0.00784952805063161
676.545,0.00947092121321181
677.908,0.00904684106661666
679.271,0.00824065992446037
680.635,0.00659831842325022
681.998,0.00495152333823685
683.361,0.00655398876965339
684.723,0.00603329059666068
686.086,0.00808313501586513
687.447,0.00800911480358019
688.809,0.00770404431305987
690.17,0.00830395854610794
691.531,0.0116274866961452
692.893,0.00941706583870255
694.252,0.0120514843689662
695.613,0.00839224672131799
696.973,0.00730470629870481
698.332,0.00856362722396769
699.691,0.00997087723200991
701.051,0.0100092687738691
702.41,0.0108025840072606
703.77,0.0104540498377718
705.127,0.0134406313835861
706.486,0.0132366737401536
707.844,0.0143190183149964
709.201,0.0131194785071097
710.559,0.0154861046927615
711.916,0.0157984741122926
713.271,0.0176264228421905
714.629,0.015803628723176
715.984,0.015192085687975
717.342,0.0171627965208983
718.697,0.0205749427412421
720.053,0.0213223200824411
721.408,0.019707772243114
722.762,0.0165662637125897
724.117,0.0224022316809469
725.471,0.0243536024138358
726.826,0.0250084441804569
728.18,0.0245169417235075
729.533,0.0292777815722587
730.887,0.0217704413341962
732.24,0.0251539691549157
733.592,0.0235042050140335
734.945,0.0287121351923631
736.297,0.0317067991680425
737.65,0.0279885927718887
739.002,0.02884166025464
740.354,0.0297679644488219
741.703,0.0348876889257156
743.055,0.0342060431825011
744.406,0.0336735100229202
745.756,0.0355038092553809
747.105,0.0324439085243619
748.457,0.0384700197789842
749.807,0.0354791908338021
751.156,0.0405075343689557
752.504,0.0398019712312424
753.854,0.0422275249285127
755.201,0.0380751353484324
756.551,0.0459248242229235
757.898,0.046507089068307
759.246,0.0470101790905222
760.594,0.0526373646996601
761.941,0.0548192083943655
763.287,0.0566921878049403
764.635,0.0619321590445209
765.98,0.0728372538293408
767.328,0.0740937417782668
768.674,0.0829308066766858
770.02,0.093071369575287
771.365,0.104515842842941
772.709,0.116267530919243
774.055,0.126104590329032
775.398,0.133411766717272
776.744,0.142176667063324
778.088,0.151555172288931
779.432,0.162929542848571
780.775,0.168626006427981
782.119,0.171405372616285
783.461,0.178174819997174
784.805,0.182103045859159
786.146,0.185645706827069
787.49,0.186729412219185
788.832,0.190114960647371
790.174,0.188427134859726
791.516,0.19357679731663
792.855,0.195265447842016
794.197,0.194799883387032
795.537,0.200098823375118
796.879,0.200782530962686
798.219,0.193615147621602
799.559,0.197908732302999
800.898,0.194042774140485
802.238,0.198948314225954
803.576,0.195845238474176
804.916,0.194433287461008
806.254,0.195944619372007
807.592,0.193986691974074
808.93,0.196264205246774
810.268,0.190755369503518
811.605,0.191948765015232
812.943,0.186817246788637
814.281,0.183223864449635
815.617,0.184254374257434
816.953,0.179959140100555
818.289,0.178360798357845
819.627,0.18254840423948
820.961,0.17940079264967
822.297,0.176558746393025
823.633,0.1712420745435
824.967,0.170323316699651
826.303,0.167934463831871
827.637,0.164614482054121
828.971,0.164923346338252
830.305,0.164998397472713
831.639,0.160122960314803
832.973,0.158490804324699
834.305,0.152447126156186
835.639,0.149029412956088
836.971,0.145994790436841
838.303,0.143033981945443
839.635,0.139992349155395
840.967,0.13238001980286
842.299,0.128943337634712
843.631,0.125039029167225
844.961,0.116947527186974
846.291,0.110787560996933
847.623,0.107723660287869
848.953,0.0988424719202881
850.283,0.0968556787014088
851.613,0.0885076832836023
852.941,0.0841872946256118
854.271,0.075441775616481
855.602,0.0678546007650572
856.93,0.0588653717533616
858.258,0.0608921647526957
859.586,0.0589585671181326
860.914,0.051509123469512
862.242,0.0482489351780094
863.568,0.0442085449832026
864.896,0.0407862957255274
866.223,0.0389145534215645
867.551,0.0362635988995871
868.877,0.0324433312079429
870.203,0.0337512415550412
871.529,0.031558387611489
872.854,0.028973700767028
874.18,0.0284092090199703
875.506,0.0293211215405659
876.83,0.0299200460883244
878.154,0.0262361900190973
879.479,0.0292447920626052
880.803,0.0280478089417167
882.127,0.0279390672705215
883.451,0.0292308127578896
884.773,0.0249111251269792
886.098,0.0253422155443757
887.42,0.023355174904174
888.742,0.0247961154489498
890.064,0.0249103416261249
891.387,0.025334999089139
892.709,0.0249001973519065
894.031,0.0263361482333472
895.352,0.0207474778767297
896.672,0.0215553909681428
897.994,0.0215817001020914
899.314,0.0219966668966448
900.635,0.0190520645018645
901.955,0.0246192092034332
903.273,0.0226083336425069
904.594,0.0209861569790724
905.912,0.0196743291277028
907.232,0.0210187341198552
908.551,0.018217965987164
909.869,0.0208108177352643
911.188,0.0232468043649624
912.506,0.0184066659823818
913.824,0.017240981658777
915.141,0.0184211813666293
916.459,0.0209315181037089
917.775,0.016316491887626
919.092,0.0167101804484529
920.408,0.0185909123937963
921.725,0.0158490717727236
923.041,0.0160823488428606
924.355,0.0138848351310699
925.672,0.0145073471782305
926.986,0.0155206612041234
928.301,0.015200085644066
929.617,0.0156627222800686
930.932,0.0136139087830409
932.244,0.0139167524816596
933.559,0.0150820244363937
934.873,0.0142843380929732
936.186,0.0132494984120314
937.5,0.0140193910935689
938.812,0.0114897142564549
940.125,0.0109217998477707
941.438,0.0108240271885353
942.75,0.00876057459659881
944.061,0.00921026285006246
945.373,0.009030387548677
946.684,0.00908510889781467
947.996,0.00630792826452569
949.307,0.00628153665680293
950.617,0.00704091393213837
951.928,0.00693406915774825
953.238,0.00596050749098775
954.547,0.00530034616593506
955.857,0.0055840147120677
957.166,0.00799290870696293
958.477,0.00646384493452533
959.785,0.00540583012305198
961.094,0.00623761937207677
962.402,0.0064384017752051
963.709,0.00127822391209886
965.018,0.00478777165969452
966.324,0.00624747498808573
967.633,0.00526216080851119
968.939,0.00443329937846815
970.246,0.00352443838751549
971.553,0.00458740162543685
972.859,0.0025717425856108
974.166,0.00568603477067101
975.471,0.00643184511016148
976.777,0.00504508983499146
978.082,0.00642161836216891
979.387,0.00542785062074566
980.691,0.00522323318712011
981.996,0.00572925102831703
983.301,0.00805303208830635
984.605,0.00713534640352139
985.91,0.00748202491309212
987.213,0.00679984309034576
988.516,0.00714528449330449
989.82,0.00796519751885403
991.123,0.00941789057644388
992.426,0.00920828347948325
993.727,0.012481543864186
995.029,0.00918308774148543
996.332,0.0107142545951634
997.633,0.0130376232862821
998.934,0.0105281112869438
1000.23,0.0141193080709318
1001.54,0.0123216272161409
1002.84,0.014882850271861
1004.14,0.0144315537798017
1005.44,0.0150899419187105
1006.74,0.0179690601368287
1008.04,0.0161679153835242
1009.34,0.0189680649629094
1010.63,0.0210544865009421
1011.93,0.0199658326823781
1013.23,0.0222111399462793
1014.53,0.0259657585137131
1015.83,0.0274972964993747
1017.13,0.0285521360705439
1018.43,0.0285740740944634
1019.72,0.0323307957431376
1021.02,0.0325114545453773
1022.32,0.035633416791432
1023.61,0.0396308381499151
1024.91,0.0421182471777856
1026.21,0.0389578521529847
1027.5,0.0412860867967772
1028.8,0.0463202859698943
1030.09,0.0455454448619088
1031.39,0.0457252376895201
1032.68,0.0508414982679002
1033.98,0.0509421162723432
1035.27,0.0523165417182803
1036.57,0.0549660117123233
1037.86,0.0571375461852619
1039.15,0.0576361001498998
1040.45,0.0584002196672479
1041.74,0.0591639268157254
1043.03,0.0599272215953322
1044.33,0.0624187543119093
1045.62,0.063714004934678
1046.91,0.0674834687814559
1048.2,0.0642302907607546
1049.49,0.0691976861768235
1050.79,0.0684974838344289
1052.08,0.0712306647092176
1053.37,0.0710892221865784
1054.66,0.0707873681732493
1055.95,0.0707246881049077
1057.24,0.0725795232851732
1058.53,0.0699585067432063
1059.82,0.0696545908855238
1061.11,0.0679110953003388
1062.4,0.0712846850312751
1063.69,0.0725795232851732
1064.97,0.0724339570738273
1066.26,0.0682871757103881
1067.55,0.0688607808094876
1068.84,0.0668723381151256
1070.13,0.0688059357496887
1071.42,0.0652142028861689
1072.7,0.0620212307205852
1073.99,0.0636335930048978
1075.28,0.0609193810981598
1076.56,0.0597259855864461
1077.85,0.0589330002481512
1079.14,0.0574175446484457
1080.42,0.0548587958059496
1081.71,0.0551858043203895
1082.99,0.0547907549422894
1084.28,0.0523091190786083
1085.56,0.052955713467816
1086.85,0.0497495454983709
1088.13,0.0487095512065457
1089.42,0.0456613205145666
1090.7,0.0435751463978563
1091.98,0.0446209138538708
1093.27,0.0418902071923061
1094.55,0.0406048534224334
1095.83,0.0386757918454476
1097.12,0.0345748659004267
1098.4,0.0336078608987099
1099.68,0.0333638210010484
1100.96,0.0291783182006535
1102.24,0.0310242874501996
1103.53,0.0278015422521537
1104.81,0.027152514886609
1106.09,0.024732033326448
1107.37,0.0245645703280697
1108.65,0.0227056526959846
1109.93,0.021812255537682
1111.21,0.0226096944597801
1112.49,0.0180897192683862
1113.77,0.0201754397793388
1115.05,0.0170227560524194
1116.33,0.0184635316496469
1117.61,0.0178081125666069
1118.88,0.0161844926121251
1120.16,0.0185122324132728
1121.44,0.0201950685375826
1122.72,0.0197803079274645
1124,0.0176702576531425
1125.27,0.0220167080237593
1126.55,0.0186947056385435
1127.83,0.0171476213464577
1129.11,0.0190725592347367
1130.38,0.0201092545755965
1131.66,0.0213076809875324
1132.93,0.0221829751524127
1134.21,0.0243514993325954
1135.48,0.0232869278560784
1136.76,0.0248899293670269
1138.04,0.0258462127781064
1139.31,0.0252658035926409
1140.58,0.0250083617066828
1141.86,0.028230034745665
1143.13,0.028781784294619
1144.41,0.024800527795866
1145.68,0.0296422331801552
1146.95,0.0297079235412526
1148.23,0.0305832177061329
1149.5,0.0306485369352468
1150.77,0.0319288185680102
1152.04,0.0341008066467066
1153.32,0.0355438090358358
1154.59,0.0326094333890481
1155.86,0.0316197480994444
1157.13,0.0350085954785955
1158.4,0.0361272285140571
1159.67,0.0340010133800049
1160.95,0.0338211380786194
1162.21,0.035507520575217
1163.49,0.0364637627494094
1164.76,0.0408300068258182
1166.03,0.0385388853803858
1167.29,0.0390081611552062
1168.56,0.0388271312209829
1169.83,0.0389710479568461
1171.1,0.0398460947004039
1172.37,0.0369826464993712
1173.64,0.0382635879223277
1174.91,0.0380000017401966
1176.18,0.0413141278799826
1177.44,0.0384477518599681
1178.71,0.0402172266840053
1179.98,0.039138882087208
1181.24,0.0396877450540674
1182.51,0.0406436160962762
1183.78,0.0430650461048397
1185.04,0.0409269135104252
1186.31,0.0436745272956873
1187.58,0.0412910352232252
1188.84,0.0423285553018264
1190.11,0.0414102098268483
1191.37,0.0413879419078322
1192.64,0.0423434005811704
1193.9,0.0406902137786617
1195.17,0.0415640234156076
1196.43,0.0425194820889457
1197.69,0.0393962002625049
1198.96,0.0398617647174893
1200.22,0.0408984600583491
1201.48,0.0404662974818889
1202.75,0.0425644302958486
1204.01,0.0387838324895627
1205.27,0.0390852741340211
1206.54,0.0405298022879718
1207.8,0.0400959902360288
1209.06,0.0394168187060384
1210.32,0.0414337148524764
1211.58,0.0381382277856446
1212.84,0.0382750517769323
1214.1,0.0356313549470786
1215.37,0.037157820795631
1216.62,0.0370485018080169
1217.89,0.03841187576822
1219.15,0.033474005963291
1220.41,0.0358188590725714
1221.67,0.036527102607944
1222.92,0.0351883470693198
1224.18,0.0343403929605648
1225.44,0.0359491676357026
1226.7,0.0331344614351828
1227.96,0.0294171622505445
1229.22,0.0330742143431782
1230.47,0.0319781791218292
1231.73,0.0298978194061953
1232.99,0.0318344273335143
1234.25,0.029424873548426
1235.51,0.0302134053029177
1236.76,0.026243447711221
1238.02,0.0249797845439454
1239.28,0.0262598599922736
1240.53,0.0252416800137068
1241.79,0.0230735682023947
1243.04,0.0236964926184261
1244.3,0.0253871637512785
1245.55,0.0200957701135257
1246.81,0.0206358496234398
1248.06,0.0211759291333539
1249.32,0.0213050830636472
1250.57,0.0188035710203999
1251.83,0.018932023923613
1253.08,0.0159354218142415
1254.33,0.0158162884475055
1255.59,0.0149566642997106
1256.84,0.0140965453092709
1258.09,0.0152933634826111
1259.35,0.0141858231697706
1260.6,0.0139009175170259
1261.85,0.0119689693579455
1263.1,0.0120127216951234
1264.35,0.00974997122799297
1265.61,0.0116055899091127
1266.86,0.00835278302039505
1268.11,0.00715918132424601
1269.36,0.00893244994189331
1270.61,0.00815047485244524
1271.86,0.00571881809588913
1273.11,0.00386348807297886
1274.36,0.00761670458625235
1275.61,0.00518327464355237
1276.86,0.00654479294383749
1278.11,0.00749390113656737
1279.36,0.00761781798220316
1280.61,0.00708111989702852
1281.86,0.00596607447074177
1283.1,0.00608941399995862
1284.35,0.00340398544039331
1285.6,0.00435288744868786
1286.85,0.00439301093980387
1288.09,0.00261467018504735
1289.34,0.0037289733473669
1290.59,0.00393404438675019
1291.84,0.00430443410638435
1293.08,0.00566743693460388
1294.33,0.00628623766192854
1295.57,0.00549861311895232
1296.82,0.00504158469959078
1298.07,0.00450154642656374
1299.31,0.00760379744060044
1300.56,0.00400018835360537
1301.8,0.00594384778861275
1303.05,0.00573448811297452
1304.29,0.00544220105744492
1305.54,0.00432105257187227
1306.78,0.00427676415516251
1308.03,0.0038179625496571
1309.27,0.00261273205135521
1310.51,0.00331413026347472
1311.76,0.00368402514046407
1313,0.00280963818709927
1314.24,0.00475564812466947
1315.48,0.00479379224520627
1316.73,0.00333800642108641
1317.97,0.00130061554177614
1319.21,0.00117188222773095
1320.45,0.00220551779157039
1321.69,0.00390381774853021
1322.94,0.00252930982881904
1324.18,0.00323120288358335
1325.42,0.00160667571758606
1326.66,0.0028902563013149
1327.9,0.00367548910484124
1329.14,0.00155112963070706
1330.38,0.00225314639613256
1331.62,0.00337120211517519
1332.86,0.00290906032181737
1334.1,0.00178119022365283
1335.34,0.00381482854624002
1336.57,0.00152139783513188
1337.81,0.0010584807882972
1339.05,0.00275990650129669
1340.29,0.00229685749642339
1341.53,0.00141719222151403
1342.77,0.00112023715036846
1344,0.00232279549838842
1345.24,0.00327573872161551
1346.48,0.00256213439092423
1347.71,0.00318188356665143
1348.95,0.00255133032651272
1350.19,0.00200382817692658
1351.43,0.00103912419350803
1352.66,0.00324378013413873
1353.9,0.00161141795959874
1355.13,0.00331623334471513
1356.37,0.00410356922948188
1357.6,0.00363899445978711
1358.84,0.00342472759458792
1360.07,0.00262584538144246
1361.31,0.00241128985803381
1362.54,0.00353305689691245
1363.78,0.00398686883908278
1365.01,0.00251895937016527
1366.24,1.31129177183773E-4
1367.48,0.00267421624997184
1368.71,0.00354608775322557
1369.95,1.53797094004403E-4
1371.18,0.00244724842355607
1372.41,0.00348674787273642
1373.64,0.00260242282958851
1374.88,0.00205248770366543
1376.11,0.00200061169973537
